time;production;accuracy(sec)
0;0;3600
3600;0;
7200;0;
10800;3,051648352;
14400;31,49301099;
18000;109,4931429;
21600;201,6529231;
25200;311,2070989;
28800;417,7706593;
32400;481,5195934;
36000;521,3436044;
39600;534,2215604;
43200;490,7660879;
46800;425,9490769;
50400;374,0405385;
54000;286,8549451;
57600;195,8547912;
61200;106,8687253;
64800;40,22072527;
68400;6,744142857;
72000;0;
75600;0;
79200;0;
82800;0;
